a,a
aa,aa
abcd,abcd
a̱,a̱
b,b
d,d
dz,dz
e,e
ee,ee
g,g
gw,gw
gy,gy
g̱,g̱
h,h
i,i
ii,ii
k,k
k',k'
kw,kw
ky,ky
k'w,k'w
k'y,k'y
ḵ,ḵ
ḵ',ḵ'
l,l
'l,'l
ł,ł
m,m
'm,'m
n,n
'n,'n
o,o
oo,oo
p,p
p',p'
s,s
t,t
t',t'
ts,ts
ts',ts'
u,u
uu,uu
üü,üü
w,w
'w,'w
ẅ,ẅ
'ẅ,'ẅ
x,x
y,y
'y,'y
